   1+( 2)  9.048    1+( 1)  8.430  0.618    0.000( 0.00)    0.000( 0.00)
   1+( 2)  9.048    2+( 4)  8.490  0.558    0.000( 0.00)    0.000( 0.00)
   1+( 2)  9.048    2+( 5)  8.859  0.189    0.000( 0.00)    0.000( 0.00)
   5+( 1)  9.301    4+( 1)  4.548  4.753    0.000( 0.00)    0.000( 0.00)
   5+( 1)  9.301    4+( 2)  7.068  2.233    0.000( 0.00)    0.000( 0.00)
   5+( 1)  9.301    6+( 1)  8.395  0.906    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    4+( 1)  4.548  4.820    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    3+( 1)  6.459  2.909    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    4+( 2)  7.068  2.300    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    3+( 2)  8.039  1.329    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    3+( 3)  8.690  0.678    0.000( 0.00)    0.000( 0.00)
   4+( 3)  9.368    5+( 1)  9.301  0.067    0.000( 0.00)    0.000( 0.00)
   3+( 4)  9.519    2+( 1)  1.940  7.579    0.070( 0.04)    0.098( 0.05)
   3+( 4)  9.519    4+( 1)  4.548  4.971    0.006( 0.00)    0.005( 0.00)
   3+( 4)  9.519    3+( 1)  6.459  3.060    0.680( 0.38)    0.680( 0.38)
   3+( 4)  9.519    4+( 2)  7.068  2.451    0.000( 0.00)    0.000( 0.00)
   3+( 4)  9.519    2+( 2)  7.524  1.996    0.011( 0.01)    0.016( 0.01)
   3+( 4)  9.519    3+( 2)  8.039  1.480    0.180( 0.10)    0.180( 0.10)
   3+( 4)  9.519    2+( 3)  8.072  1.447    0.009( 0.01)    0.013( 0.01)
   3+( 4)  9.519    2+( 4)  8.490  1.029    0.058( 0.03)    0.082( 0.05)
   3+( 4)  9.519    3+( 3)  8.690  0.829    0.571( 0.32)    0.571( 0.32)
   3+( 4)  9.519    2+( 5)  8.859  0.660    0.039( 0.02)    0.055( 0.03)
   3+( 4)  9.519    4+( 3)  9.368  0.151    0.001( 0.00)    0.001( 0.00)
   2+( 6)  9.564    2+( 1)  1.940  7.624    0.123( 0.07)    0.123( 0.07)
   2+( 6)  9.564    3+( 1)  6.459  3.104    0.052( 0.03)    0.037( 0.02)
   2+( 6)  9.564    2+( 2)  7.524  2.040    0.001( 0.00)    0.001( 0.00)
   2+( 6)  9.564    3+( 2)  8.039  1.525    0.001( 0.00)    0.001( 0.00)
   2+( 6)  9.564    2+( 3)  8.072  1.492    0.005( 0.00)    0.005( 0.00)
   2+( 6)  9.564    1+( 1)  8.430  1.134    0.024( 0.01)    0.041( 0.02)
   2+( 6)  9.564    2+( 4)  8.490  1.073    0.641( 0.36)    0.641( 0.36)
   2+( 6)  9.564    3+( 3)  8.690  0.874    0.039( 0.02)    0.028( 0.02)
   2+( 6)  9.564    2+( 5)  8.859  0.704    0.027( 0.02)    0.027( 0.02)
   2+( 6)  9.564    1+( 2)  9.048  0.516    0.019( 0.01)    0.031( 0.02)
   2+( 6)  9.564    3+( 4)  9.519  0.044    0.000( 0.00)    0.000( 0.00)
   0+( 4)  9.649    1+( 1)  8.430  1.219    0.000( 0.00)    0.000( 0.00)
   0+( 4)  9.649    1+( 2)  9.048  0.601    0.001( 0.00)    0.000( 0.00)
   2+( 7)  9.786    2+( 1)  1.940  7.846    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    3+( 1)  6.459  3.327    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    2+( 2)  7.524  2.262    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    3+( 2)  8.039  1.747    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    2+( 3)  8.072  1.714    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    1+( 1)  8.430  1.356    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    2+( 4)  8.490  1.296    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    3+( 3)  8.690  1.096    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    2+( 5)  8.859  0.926    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    1+( 2)  9.048  0.738    0.000( 0.00)    0.000( 0.00)
   2+( 7)  9.786    3+( 4)  9.519  0.267    0.022( 0.01)    0.016( 0.01)
   2+( 7)  9.786    2+( 6)  9.564  0.222    0.031( 0.02)    0.031( 0.02)
   4+( 4) 10.064    4+( 1)  4.548  5.515    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    3+( 1)  6.459  3.605    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    4+( 2)  7.068  2.996    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    3+( 2)  8.039  2.025    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    3+( 3)  8.690  1.374    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    5+( 1)  9.301  0.762    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    4+( 3)  9.368  0.696    0.000( 0.00)    0.000( 0.00)
   4+( 4) 10.064    3+( 4)  9.519  0.544    0.001( 0.00)    0.001( 0.00)
   5+( 2) 10.424    4+( 1)  4.548  5.876    0.000( 0.00)    0.000( 0.00)
   5+( 2) 10.424    4+( 2)  7.068  3.356    0.000( 0.00)    0.000( 0.00)
   5+( 2) 10.424    6+( 1)  8.395  2.029    0.000( 0.00)    0.000( 0.00)
   5+( 2) 10.424    5+( 1)  9.301  1.123    0.000( 0.00)    0.000( 0.00)
   5+( 2) 10.424    4+( 3)  9.368  1.056    0.000( 0.00)    0.000( 0.00)
   5+( 2) 10.424    4+( 4) 10.064  0.360    0.000( 0.00)    0.000( 0.00)
   3+( 5) 10.520    2+( 1)  1.940  8.580    0.010( 0.01)    0.015( 0.01)
   3+( 5) 10.520    4+( 1)  4.548  5.972    0.038( 0.02)    0.030( 0.02)
   3+( 5) 10.520    3+( 1)  6.459  4.061    0.084( 0.05)    0.084( 0.05)
   3+( 5) 10.520    4+( 2)  7.068  3.452    0.011( 0.01)    0.008( 0.00)
   3+( 5) 10.520    2+( 2)  7.524  2.997    0.006( 0.00)    0.009( 0.00)
   3+( 5) 10.520    3+( 2)  8.039  2.481    0.039( 0.02)    0.039( 0.02)
   3+( 5) 10.520    2+( 3)  8.072  2.448    0.031( 0.02)    0.044( 0.02)
   3+( 5) 10.520    2+( 4)  8.490  2.030    0.102( 0.06)    0.144( 0.08)
   3+( 5) 10.520    3+( 3)  8.690  1.830    0.961( 0.54)    0.961( 0.54)
   3+( 5) 10.520    2+( 5)  8.859  1.661    0.091( 0.05)    0.128( 0.07)
   3+( 5) 10.520    4+( 3)  9.368  1.152    0.039( 0.02)    0.031( 0.02)
   3+( 5) 10.520    3+( 4)  9.519  1.001    0.000( 0.00)    0.000( 0.00)
   3+( 5) 10.520    2+( 6)  9.564  0.957    0.000( 0.00)    0.000( 0.00)
   3+( 5) 10.520    2+( 7)  9.786  0.734    0.029( 0.02)    0.041( 0.02)
   3+( 5) 10.520    4+( 4) 10.064  0.456    0.002( 0.00)    0.002( 0.00)
   0+( 5) 10.535    1+( 1)  8.430  2.105    0.059( 0.03)    0.020( 0.01)
   0+( 5) 10.535    1+( 2)  9.048  1.487    0.240( 0.13)    0.080( 0.04)
   3+( 6) 10.642    2+( 1)  1.940  8.702    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    4+( 1)  4.548  6.093    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    3+( 1)  6.459  4.182    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    4+( 2)  7.068  3.573    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    2+( 2)  7.524  3.118    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    3+( 2)  8.039  2.603    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    2+( 3)  8.072  2.570    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    2+( 4)  8.490  2.151    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    3+( 3)  8.690  1.952    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    2+( 5)  8.859  1.782    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    4+( 3)  9.368  1.273    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    3+( 4)  9.519  1.122    0.001( 0.00)    0.001( 0.00)
   3+( 6) 10.642    2+( 6)  9.564  1.078    0.018( 0.01)    0.026( 0.01)
   3+( 6) 10.642    2+( 7)  9.786  0.856    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    4+( 4) 10.064  0.578    0.000( 0.00)    0.000( 0.00)
   3+( 6) 10.642    3+( 5) 10.520  0.121    0.090( 0.05)    0.090( 0.05)
   2+( 8) 10.693    2+( 1)  1.940  8.753    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    3+( 1)  6.459  4.233    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    2+( 2)  7.524  3.169    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    3+( 2)  8.039  2.653    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    2+( 3)  8.072  2.621    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    1+( 1)  8.430  2.262    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    2+( 4)  8.490  2.202    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    3+( 3)  8.690  2.003    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    2+( 5)  8.859  1.833    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    1+( 2)  9.048  1.645    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    3+( 4)  9.519  1.173    0.007( 0.00)    0.005( 0.00)
   2+( 8) 10.693    2+( 6)  9.564  1.129    0.013( 0.01)    0.013( 0.01)
   2+( 8) 10.693    2+( 7)  9.786  0.907    0.000( 0.00)    0.000( 0.00)
   2+( 8) 10.693    3+( 5) 10.520  0.172    0.002( 0.00)    0.001( 0.00)
   2+( 8) 10.693    3+( 6) 10.642  0.051    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    4+( 1)  4.548  6.179    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    3+( 1)  6.459  4.268    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    4+( 2)  7.068  3.659    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    3+( 2)  8.039  2.688    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    3+( 3)  8.690  2.037    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    5+( 1)  9.301  1.426    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    4+( 3)  9.368  1.359    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    3+( 4)  9.519  1.208    0.016( 0.01)    0.020( 0.01)
   4+( 5) 10.727    4+( 4) 10.064  0.663    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    5+( 2) 10.424  0.303    0.000( 0.00)    0.000( 0.00)
   4+( 5) 10.727    3+( 5) 10.520  0.207    0.094( 0.05)    0.121( 0.07)
   4+( 5) 10.727    3+( 6) 10.642  0.085    0.000( 0.00)    0.000( 0.00)
   1+( 3) 10.787    0+( 1)  0.000 10.788    0.070( 0.04)    0.209( 0.12)
   1+( 3) 10.787    2+( 1)  1.940  8.847    0.006( 0.00)    0.004( 0.00)
   1+( 3) 10.787    0+( 2)  4.821  5.966    0.080( 0.04)    0.239( 0.13)
   1+( 3) 10.787    0+( 3)  7.477  3.310    0.000( 0.00)    0.000( 0.00)
   1+( 3) 10.787    2+( 2)  7.524  3.264    0.036( 0.02)    0.021( 0.01)
   1+( 3) 10.787    2+( 3)  8.072  2.715    0.017( 0.01)    0.010( 0.01)
   1+( 3) 10.787    1+( 1)  8.430  2.357    0.325( 0.18)    0.325( 0.18)
   1+( 3) 10.787    2+( 4)  8.490  2.297    0.100( 0.06)    0.060( 0.03)
   1+( 3) 10.787    2+( 5)  8.859  1.928    0.010( 0.01)    0.006( 0.00)
   1+( 3) 10.787    1+( 2)  9.048  1.739    0.429( 0.24)    0.429( 0.24)
   1+( 3) 10.787    2+( 6)  9.564  1.224    0.000( 0.00)    0.000( 0.00)
   1+( 3) 10.787    0+( 4)  9.649  1.138    0.026( 0.01)    0.078( 0.04)
   1+( 3) 10.787    2+( 7)  9.786  1.001    0.053( 0.03)    0.032( 0.02)
   1+( 3) 10.787    0+( 5) 10.535  0.252    0.000( 0.00)    0.001( 0.00)
   1+( 3) 10.787    2+( 8) 10.693  0.095    0.365( 0.20)    0.219( 0.12)
   0+( 6) 10.857    1+( 1)  8.430  2.427    0.000( 0.00)    0.000( 0.00)
   0+( 6) 10.857    1+( 2)  9.048  1.809    0.000( 0.00)    0.000( 0.00)
   0+( 6) 10.857    1+( 3) 10.787  0.070    0.016( 0.01)    0.005( 0.00)
   1+( 4) 10.924    0+( 1)  0.000 10.924    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 1)  1.940  8.984    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    0+( 2)  4.821  6.103    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    0+( 3)  7.477  3.447    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 2)  7.524  3.400    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 3)  8.072  2.852    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    1+( 1)  8.430  2.494    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 4)  8.490  2.434    0.001( 0.00)    0.001( 0.00)
   1+( 4) 10.924    2+( 5)  8.859  2.065    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    1+( 2)  9.048  1.876    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 6)  9.564  1.360    0.242( 0.14)    0.145( 0.08)
   1+( 4) 10.924    0+( 4)  9.649  1.275    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    2+( 7)  9.786  1.138    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    0+( 5) 10.535  0.389    0.166( 0.09)    0.497( 0.28)
   1+( 4) 10.924    2+( 8) 10.693  0.231    0.000( 0.00)    0.000( 0.00)
   1+( 4) 10.924    1+( 3) 10.787  0.137    0.331( 0.18)    0.331( 0.18)
   1+( 4) 10.924    0+( 6) 10.857  0.067    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 1)  1.940  9.001    0.001( 0.00)    0.001( 0.00)
   3+( 7) 10.941    4+( 1)  4.548  6.393    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    3+( 1)  6.459  4.482    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    4+( 2)  7.068  3.873    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 2)  7.524  3.418    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    3+( 2)  8.039  2.902    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 3)  8.072  2.869    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 4)  8.490  2.451    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    3+( 3)  8.690  2.251    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 5)  8.859  2.082    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    4+( 3)  9.368  1.573    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    3+( 4)  9.519  1.422    0.383( 0.21)    0.383( 0.21)
   3+( 7) 10.941    2+( 6)  9.564  1.377    0.015( 0.01)    0.020( 0.01)
   3+( 7) 10.941    2+( 7)  9.786  1.155    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    4+( 4) 10.064  0.877    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    3+( 5) 10.520  0.421    0.010( 0.01)    0.010( 0.01)
   3+( 7) 10.941    3+( 6) 10.642  0.299    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    2+( 8) 10.693  0.248    0.000( 0.00)    0.000( 0.00)
   3+( 7) 10.941    4+( 5) 10.727  0.214    0.000( 0.00)    0.000( 0.00)
   6+( 2) 11.029    6+( 1)  8.395  2.634    0.000( 0.00)    0.000( 0.00)
   6+( 2) 11.029    5+( 1)  9.301  1.728    0.000( 0.00)    0.000( 0.00)
   6+( 2) 11.029    5+( 2) 10.424  0.605    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    4+( 1)  4.548  6.522    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 1)  6.459  4.611    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    4+( 2)  7.068  4.002    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 2)  8.039  3.031    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 3)  8.690  2.380    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    5+( 1)  9.301  1.769    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    4+( 3)  9.368  1.702    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 4)  9.519  1.551    0.059( 0.03)    0.076( 0.04)
   4+( 6) 11.070    4+( 4) 10.064  1.007    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    5+( 2) 10.424  0.646    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 5) 10.520  0.550    0.009( 0.00)    0.011( 0.01)
   4+( 6) 11.070    3+( 6) 10.642  0.429    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    4+( 5) 10.727  0.343    0.000( 0.00)    0.000( 0.00)
   4+( 6) 11.070    3+( 7) 10.941  0.129    0.000( 0.00)    0.000( 0.00)
   2+( 9) 11.086    2+( 1)  1.940  9.146    0.249( 0.14)    0.249( 0.14)
   2+( 9) 11.086    3+( 1)  6.459  4.627    0.004( 0.00)    0.003( 0.00)
   2+( 9) 11.086    2+( 2)  7.524  3.562    0.006( 0.00)    0.006( 0.00)
   2+( 9) 11.086    3+( 2)  8.039  3.047    0.005( 0.00)    0.004( 0.00)
   2+( 9) 11.086    2+( 3)  8.072  3.014    0.070( 0.04)    0.070( 0.04)
   2+( 9) 11.086    1+( 1)  8.430  2.656    0.038( 0.02)    0.063( 0.04)
   2+( 9) 11.086    2+( 4)  8.490  2.596    0.002( 0.00)    0.002( 0.00)
   2+( 9) 11.086    3+( 3)  8.690  2.396    0.074( 0.04)    0.053( 0.03)
   2+( 9) 11.086    2+( 5)  8.859  2.227    0.006( 0.00)    0.006( 0.00)
   2+( 9) 11.086    1+( 2)  9.048  2.038    0.073( 0.04)    0.121( 0.07)
   2+( 9) 11.086    3+( 4)  9.519  1.567    0.000( 0.00)    0.000( 0.00)
   2+( 9) 11.086    2+( 6)  9.564  1.522    0.000( 0.00)    0.000( 0.00)
   2+( 9) 11.086    2+( 7)  9.786  1.300    0.004( 0.00)    0.004( 0.00)
   2+( 9) 11.086    3+( 5) 10.520  0.566    0.000( 0.00)    0.000( 0.00)
   2+( 9) 11.086    3+( 6) 10.642  0.444    0.002( 0.00)    0.001( 0.00)
   2+( 9) 11.086    2+( 8) 10.693  0.393    0.057( 0.03)    0.057( 0.03)
   2+( 9) 11.086    1+( 3) 10.787  0.299    0.000( 0.00)    0.000( 0.00)
   2+( 9) 11.086    1+( 4) 10.924  0.162    0.008( 0.00)    0.013( 0.01)
   2+( 9) 11.086    3+( 7) 10.941  0.145    0.288( 0.16)    0.206( 0.12)
   1+( 5) 11.161    0+( 1)  0.000 11.161    0.293( 0.16)    0.880( 0.49)
   1+( 5) 11.161    2+( 1)  1.940  9.221    0.106( 0.06)    0.064( 0.04)
   1+( 5) 11.161    0+( 2)  4.821  6.340    0.014( 0.01)    0.042( 0.02)
   1+( 5) 11.161    0+( 3)  7.477  3.684    0.001( 0.00)    0.004( 0.00)
   1+( 5) 11.161    2+( 2)  7.524  3.637    0.005( 0.00)    0.003( 0.00)
   1+( 5) 11.161    2+( 3)  8.072  3.089    0.063( 0.04)    0.038( 0.02)
   1+( 5) 11.161    1+( 1)  8.430  2.731    0.016( 0.01)    0.016( 0.01)
   1+( 5) 11.161    2+( 4)  8.490  2.671    0.011( 0.01)    0.007( 0.00)
   1+( 5) 11.161    2+( 5)  8.859  2.302    0.284( 0.16)    0.170( 0.10)
   1+( 5) 11.161    1+( 2)  9.048  2.113    0.112( 0.06)    0.112( 0.06)
   1+( 5) 11.161    2+( 6)  9.564  1.597    0.000( 0.00)    0.000( 0.00)
   1+( 5) 11.161    0+( 4)  9.649  1.512    0.147( 0.08)    0.442( 0.25)
   1+( 5) 11.161    2+( 7)  9.786  1.375    0.037( 0.02)    0.022( 0.01)
   1+( 5) 11.161    0+( 5) 10.535  0.626    0.000( 0.00)    0.000( 0.00)
   1+( 5) 11.161    2+( 8) 10.693  0.468    0.038( 0.02)    0.023( 0.01)
   1+( 5) 11.161    1+( 3) 10.787  0.374    0.000( 0.00)    0.000( 0.00)
   1+( 5) 11.161    0+( 6) 10.857  0.304    0.001( 0.00)    0.003( 0.00)
   1+( 5) 11.161    1+( 4) 10.924  0.237    0.003( 0.00)    0.003( 0.00)
   1+( 5) 11.161    2+( 9) 11.086  0.075    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 1)  1.940  9.451    0.000( 0.00)    0.001( 0.00)
   3+( 8) 11.391    4+( 1)  4.548  6.842    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 1)  6.459  4.932    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    4+( 2)  7.068  4.323    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 2)  7.524  3.867    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 2)  8.039  3.352    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 3)  8.072  3.319    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 4)  8.490  2.901    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 3)  8.690  2.701    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 5)  8.859  2.531    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    4+( 3)  9.368  2.023    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 4)  9.519  1.871    0.051( 0.03)    0.051( 0.03)
   3+( 8) 11.391    2+( 6)  9.564  1.827    0.031( 0.02)    0.043( 0.02)
   3+( 8) 11.391    2+( 7)  9.786  1.605    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    4+( 4) 10.064  1.327    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 5) 10.520  0.870    0.073( 0.04)    0.073( 0.04)
   3+( 8) 11.391    3+( 6) 10.642  0.749    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 8) 10.693  0.698    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    4+( 5) 10.727  0.664    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    3+( 7) 10.941  0.450    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    4+( 6) 11.070  0.320    0.000( 0.00)    0.000( 0.00)
   3+( 8) 11.391    2+( 9) 11.086  0.305    0.017( 0.01)    0.024( 0.01)
   4+( 7) 11.480    4+( 1)  4.548  6.932    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 1)  6.459  5.021    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    4+( 2)  7.068  4.412    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 2)  8.039  3.441    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 3)  8.690  2.790    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    5+( 1)  9.301  2.179    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    4+( 3)  9.368  2.112    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 4)  9.519  1.961    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    4+( 4) 10.064  1.417    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    5+( 2) 10.424  1.056    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 5) 10.520  0.960    0.097( 0.05)    0.125( 0.07)
   4+( 7) 11.480    3+( 6) 10.642  0.839    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    4+( 5) 10.727  0.753    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 7) 10.941  0.539    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    4+( 6) 11.070  0.410    0.000( 0.00)    0.000( 0.00)
   4+( 7) 11.480    3+( 8) 11.391  0.090    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 1)  1.940  9.571    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 1)  6.459  5.052    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 2)  7.524  3.987    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 2)  8.039  3.472    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 3)  8.072  3.439    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    1+( 1)  8.430  3.081    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 4)  8.490  3.021    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 3)  8.690  2.821    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 5)  8.859  2.652    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    1+( 2)  9.048  2.463    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 4)  9.519  1.992    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 6)  9.564  1.947    0.189( 0.11)    0.189( 0.11)
   2+(10) 11.511    2+( 7)  9.786  1.725    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 5) 10.520  0.991    0.145( 0.08)    0.103( 0.06)
   2+(10) 11.511    3+( 6) 10.642  0.869    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 8) 10.693  0.818    0.001( 0.00)    0.001( 0.00)
   2+(10) 11.511    1+( 3) 10.787  0.724    0.178( 0.10)    0.297( 0.17)
   2+(10) 11.511    1+( 4) 10.924  0.587    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    3+( 7) 10.941  0.570    0.000( 0.00)    0.000( 0.00)
   2+(10) 11.511    2+( 9) 11.086  0.425    0.077( 0.04)    0.077( 0.04)
   2+(10) 11.511    1+( 5) 11.161  0.350    0.061( 0.03)    0.101( 0.06)
   2+(10) 11.511    3+( 8) 11.391  0.120    0.000( 0.00)    0.000( 0.00)

